"","matrix.0..ncol...1..nrow...200.","I","IT","IW","IF","IMar","IPeb","IPew","IFWtd","IMarWtd","IPebWtd","IPewWtd","I_coef","TI_coef","WI_coef","FenI_coef","MarI_coef","PebI_coef","PewI_coef","IBogWtd","PewI_coefW","FenI_coefW","MarI_coefW","PebI_coefW","BogI_coefW"
"1",0,0.585800305008888,0.75326554174535,0.887765484629199,0.00225862395018339,0.118579839356244,0.0500178723596036,0.0156513161491603,0.753670846344903,0.551138206617907,0.0150596490129828,0.336330355843529,1.6386800588947,0.00302048265766857,0.00951859506092858,0.28409413856224,0.58836262950898,-0.209923760664356,0.343280241416749,0.475930829532444,5.93841115187926,-7.40964719169926,0.680115369160469,-24.2482198359082,-2.17988457290813
"2",0,0.00894579570740461,0.792965770931914,0.279371149139479,0.741198022151366,0.329432935221121,0.571354866260663,0.164787644287571,0.05442607216537,0.52862510853447,0.629585052607581,0.0150319740641862,1.64396892968926,0.00278386099004783,0.0106260965478059,0.292461275182107,0.565425771093396,-0.228971035490786,0.119356543328423,0.0913883973844349,0.541488041206345,2.61289785852198,-4.81690848017147,-14.5823411934249,-0.688787077365266
"3",0,0.293739611981437,0.454177575884387,0.0608351964037865,0.934665501350537,0.675898252753541,0.206114920554683,0.28340959828347,0.220171777298674,0.961778956931084,0.0714352792128921,0.398113432805985,1.64894898274366,0.00173521476013473,0.0107314971146343,0.291211091292664,0.582127948263203,-0.231822412305254,0.382476380922151,0.771997609408572,3.82634343832817,-7.85036688462502,15.4331247305778,-18.3538600011741,-22.6300345023909
"4",0,0.277374957920983,0.360822065500543,0.785094481427222,0.737283812137321,0.583247231785208,0.0723278282675892,0.29978303425014,0.137714575743303,0.739533252082765,0.493620701134205,0.231245155911893,1.63122841843665,0.00246925613536291,0.00911571859102337,0.283720174883164,0.57614138375293,-0.24090026113859,0.30827077626259,0.798120765248314,-1.55727371420842,13.0377645644966,4.73767323208234,-33.1957962860285,-0.320594731974063
"5",0,0.813574214931577,0.360742370365188,0.381232259096578,0.92539881542325,0.405829149764031,0.0466501587070525,0.770660598762333,0.691278759157285,0.638232225785032,0.307779516791925,0.666217528749257,1.65566493971929,0.0027245847408234,0.010301055756568,0.296195081523189,0.596573459608721,-0.23716583755112,0.220202817956614,0.857295229565352,-6.49303480590111,0.31100988930748,-4.15451451350726,-18.485203473965,-45.4789717855554
"6",0,0.260427771368995,0.0611685337498784,0.460722213145345,0.152769981650636,0.773614717414603,0.916780173545703,0.0426538726314902,0.024925553239882,0.296814645873383,0.0961137644480914,0.459676884813234,1.61725705247208,0.00322746535284336,0.0141137188572709,0.289512844816366,0.589691292570073,-0.213767983505634,0.303581625657596,0.948003398487344,4.45340196354775,6.84487365507186,2.59158359088033,-24.7156993866076,-15.5243822255149
"7",0,0.724405892658979,0.457881778711453,0.850645924918354,0.693350262707099,0.791651152307168,0.664277244592085,0.407958165975288,0.871452515013516,0.958487448748201,0.761816519778222,0.702330317115411,1.64255557956555,0.00247515777496092,0.0106493853382515,0.286886520891932,0.57556462338496,-0.214701107819292,0.314880636871363,0.64428873732686,-8.38124406094815,-10.8281402878854,8.53231777849176,-13.0668064822079,-21.7011981273987
"8",0,0.906092151300982,0.487117363605648,0.884556270204484,0.0200896670576185,0.687448746524751,0.601417059078813,0.586028434569016,0.911189388483763,0.3105204035528,0.371941808843985,0.973927347455174,1.64430698751371,0.00187293188247236,0.0122167503297294,0.292827675387705,0.591549352993634,-0.230932832491693,0.192413719379063,0.675379175227135,-14.2928797540765,-5.67137966660506,3.91729474891649,-18.0737229887918,-5.21847787441348
"9",0,0.949040221050382,0.517899634083733,0.221290613058954,0.224437102442607,0.232495101867244,0.363624769030139,0.089007027912885,0.0512626098934561,0.0506582621019334,0.2494554547593,0.256639288272709,1.65166233497296,0.00261812484369542,0.0104825311227781,0.292413480583625,0.572820630270026,-0.2436581905095,0.317203937958066,0.47739370400086,-9.56408068128879,2.04957343525337,6.4179246900747,-10.2861417199836,4.70821349782176
"10",0,0.073144469410181,0.0369176401291043,0.025402826955542,0.259874172974378,0.0715855886228383,0.52924118260853,0.197083089267835,0.493143260246143,0.760193874593824,0.663754584966227,0.947661628015339,1.65317874786126,0.00224288484331297,0.0109813259218126,0.274865644007262,0.576211924510497,-0.24324967329036,0.403538164985751,0.611171222990379,-3.31258578308842,-3.56728107362683,-26.7223716072523,-43.8473928754483,-23.4747887664583
"11",0,0.754675026983023,0.0421581247355789,0.936329609947279,0.598411687184125,0.0141076012514532,0.479132158914581,0.211318163201213,0.380543932784349,0.765225774375722,0.606145863654092,0.184675334952772,1.65238313713403,0.00136355155854947,0.0101316730590367,0.284422045184993,0.58591912085439,-0.240033006966838,0.310125862496353,0.412830585381016,9.73306175278061,2.97509722287526,19.3590128565702,-49.2229080922482,-14.5590591675597
"12",0,0.28600062080659,0.901331109460443,0.639012181200087,0.346487309318036,0.715455057332292,0.30547263729386,0.743943577399477,0.251685672905296,0.0212107331026345,0.552970149787143,0.12449036561884,1.64050879066236,0.00230973113953903,0.0127118267128124,0.289550889977233,0.573564228022028,-0.222671242878301,0.379552813114403,0.64274017768912,4.19090145353504,-18.838761469437,8.70734654519482,-14.7095271837124,5.64246917347117
"13",0,0.100053521571681,0.940120626939461,0.00771582266315818,0.375677720177919,0.841717053204775,0.391787073807791,0.945738910231739,0.533737569348887,0.235778683098033,0.184968718327582,0.284756986191496,1.65029567284665,0.0018526186486092,0.00818101580357489,0.281131525573012,0.58270890242025,-0.232223335044447,0.412956199699906,0.292150700930506,1.29911585587859,-14.846712331241,5.86376765186047,-7.60993134457909,-24.6773421134047
"14",0,0.95406877505593,0.62837514677085,0.000215857522562146,0.925401290180162,0.911889425944537,0.224828484933823,0.498699832474813,0.193871886702254,0.630005883518606,0.420781465014443,0.725056865718216,1.6560918610618,0.0013499395100615,0.00768976266158484,0.298315664498987,0.575930599451486,-0.215941522562812,0.324117558163986,0.839269807795063,-5.60289227290983,1.06801484473859,-6.48539350205175,-2.85316373019908,-22.622083899004
"15",0,0.415607118513435,0.781247321981937,0.711006782948971,0.540987304411829,0.878471426898614,0.696829922962934,0.864076331723481,0.163390586152673,0.999235203722492,0.0167242006864399,0.89752258406952,1.64021078761341,0.00162080261431893,0.00922460282460828,0.287752322583286,0.579869222827587,-0.239570395740229,0.222210216772826,0.557877058628947,2.9372332103471,-1.74106882250244,-2.55138108972022,-11.0298461503909,-17.2924169961867
"16",0,0.455102417618036,0.749204465653747,0.124870831379667,0.484116035047919,0.621189596364275,0.943958435673267,0.124602803494781,0.63616257510148,0.130655107786879,0.0250976830720901,0.440398050006479,1.64889492094403,0.00217964357018157,0.0130866169361423,0.276250528395896,0.57310203542224,-0.218671953403092,0.299983747554426,0.13175940210931,8.66297107638715,-3.67375782603145,7.06716180085503,-42.540500561249,-26.8092713934143
"17",0,0.971055655973032,0.135991471121088,0.86553584667854,0.416206196183339,0.779243919067085,0.0958579161670059,0.154830710031092,0.61565312743187,0.792065358255059,0.0691518962848932,0.585560816572979,1.64851185797583,0.00225287440845515,0.0109421655966074,0.283199478699758,0.58597748945745,-0.245805993039885,0.338699601713758,0.812285071006045,7.76871800839373,-0.893624904448219,-10.3014695265734,-20.4483521689534,-9.45261734355788
"18",0,0.583987979684025,0.176233722129837,0.582657166291028,0.44063718081452,0.552335603628308,0.616547586861998,0.45456914533861,0.105063653783873,0.691115144407377,0.977922899182886,0.60683237016201,1.64532607236963,0.0020539313488026,0.010592213886647,0.291463357792154,0.570236462841559,-0.191566759405151,0.244341013813465,0.0739292653743178,-9.92274664586411,-7.46314612068538,13.3332943854638,-14.8523570004386,-22.6747714661869
"19",0,0.96220462443307,0.0419923425652087,0.566093396395445,0.606628754641861,0.943855438614264,0.95534985489212,0.519151428714395,0.622339454013854,0.162715594517067,0.349984793690965,0.572459988994524,1.66135741123371,0.00162057999834282,0.0134025547055549,0.284055964715218,0.582416322725579,-0.243027388891972,0.324002818462597,0.696985600749031,6.34297558671363,-4.34711342958745,13.0245971442063,-25.9701017023697,-7.32689298967626
"20",0,0.76170240319334,0.664383963448927,0.776896721217781,0.993053989252076,0.0235498489346355,0.011618068208918,0.096600626828149,0.069235346512869,0.499935902887955,0.610968192573637,0.406810329295695,1.65263959595758,0.00268902824044531,0.013788552582065,0.281313021071899,0.591153292170144,-0.205841957705761,0.238988060839082,0.557719244156033,14.8017187501557,-5.01150488148047,-14.2130353880657,-10.8226149771277,-11.0600310457943
"21",0,0.714508535340428,0.665542729897425,0.410809827735648,0.379421590128914,0.637336992891505,0.307651828275993,0.779783583246171,0.636372453765944,0.397316018119454,0.0479610746260732,0.803919256431982,1.63766462143229,0.00226500559895616,0.0129241037829947,0.28741246115871,0.597985536461018,-0.223695390733424,0.408645569044483,0.380366319557652,-3.29931611133459,-18.2472352120627,0.762629227878298,-4.44736138974452,-5.71934951484036
"22",0,0.996612856863067,0.646650761598721,0.534460024442524,0.640983660938218,0.169226307189092,0.576396955410019,0.240716934436932,0.738879187963903,0.346250861417502,0.889847042737529,0.0454574336763471,1.6573719914259,0.00222184364085652,0.0118103093883835,0.290855703010027,0.58348749846979,-0.223917228048395,0.0892804217031566,0.11680376320146,-8.69372624557812,13.8820691117925,-18.7063172018568,20.7821716171412,-29.422305808221
"23",0,0.506270894315094,0.771732530323789,0.409662853460759,0.813231807202101,0.296553836902604,0.380219909129664,0.763544387882575,0.4547382555902,0.247363228816539,0.823532486567274,0.487795961089432,1.6544914372692,0.00264620904065355,0.00977814201554508,0.286985465088926,0.586373828419741,-0.217412885444326,0.226639056909422,0.219828312750906,1.70506082457037,-13.6299776781045,5.97621691006117,-28.7782093368248,-7.68415552175541
"24",0,0.48994323820807,0.289874697802588,0.254870251286775,0.686525346245617,0.346494631608948,0.648708643158898,0.0175348995253444,0.729248872958124,0.194627926452085,0.686648813076317,0.995657840743661,1.66007866171985,0.0021569922210421,0.0092071318881956,0.28881671656076,0.57409699567027,-0.229670732767891,0.385506585743488,0.636406916659325,2.48061412544813,-14.2018160906873,5.37396317478291,-14.4793634751975,-0.576500654039849
"25",0,0.649161368608475,0.806541189551353,0.400060993153602,0.651008076732978,0.387868561549112,0.256305624498054,0.713640965754166,0.768956343876198,0.261295516509563,0.742305340478197,0.262880376074463,1.64565676280321,0.00273612805675577,0.0132302847912163,0.286198626169979,0.575514424568686,-0.236098213115463,0.431296295132902,0.807468704180792,2.06327091826373,-18.9235077207765,-7.91117911958874,-5.33340609290251,-17.4526940547828
"26",0,0.83080641226843,0.547567017609254,0.883616687497124,0.165023490553722,0.13162116589956,0.188550997525454,0.7493814912159,0.558121411362663,0.201885994756594,0.737025371752679,0.515773862367496,1.659453513236,0.00320702637250894,0.0126796246665809,0.286436764680771,0.579335865147396,-0.227535386985545,0.275142081706106,0.573850077576935,-17.6073641148071,-11.2960387995861,15.7036962873028,-11.5078415127032,-16.0010562750903
"27",0,0.48199900239706,0.619942133082077,0.980692838085815,0.0114713250659406,0.47897584666498,0.607770778704435,0.404753984650597,0.299368769396096,0.620301447808743,0.794876971282065,0.307687460444868,1.64061635254388,0.00210068928982307,0.00716319434796753,0.291081435111965,0.578453500931059,-0.241086496663743,0.424910337767639,0.613107693148777,-4.32095767549685,-9.54643454410401,8.15815948588853,-9.9678188957214,-23.7316593306167
"28",0,0.841746223624796,0.472406398272142,0.315199957927689,0.752541143447161,0.534174917265773,0.519216906512156,0.612083182670176,0.444999085273594,0.770662429509684,0.230071967700496,0.919178053736687,1.64553952713989,0.0014753794321832,0.00914248977144074,0.28724452727818,0.575399032218712,-0.223446091290048,0.261280876448335,0.715643440373242,3.76287021277781,-15.1748267574513,9.12326500394721,-42.7765400046683,-2.69125471035021
"29",0,0.513701735064387,0.454609859269112,0.943310894072056,0.291176259052008,0.525691418908536,0.0423433831892908,0.0194586648140103,0.819678995525464,0.471931256353855,0.204348038649186,0.167993641924113,1.66847810297744,0.00168809613256621,0.0128338033239582,0.281771262413918,0.592815404720899,-0.230506393079407,0.294317290705236,0.229592437390238,-1.6876025877713,-26.4769943610603,-0.614807147623682,-15.6341872028098,-1.28694318251965
"30",0,0.529777535470203,0.969472549157217,0.978401286993176,0.438864722615108,0.249439062783495,0.770894639659673,0.527071692049503,0.634640626376495,0.625422709388658,0.92561550391838,0.923071188153699,1.65605542110963,0.00305714089453229,0.0149791392358505,0.290267310963059,0.580183093477378,-0.210186690311405,0.211344240202263,0.0874468807596713,-7.6241924386644,-10.8454324144671,9.38880079529085,-11.180323444958,-24.6120756124745
"31",0,0.567112212534994,0.664090270875022,0.148568940116093,0.629443579353392,0.281407021684572,0.312209718395025,0.907426377758384,0.33556448132731,0.0921728720422834,0.737802978837863,0.192724306602031,1.65838118470566,0.0019951565758489,0.0109705219486998,0.294714087582685,0.583167210214187,-0.232435699259691,0.249682687647323,0.843885212671012,0.524818790351082,1.59715379590655,-2.57979009980559,-13.7809355904849,-16.7752528148121
"32",0,0.2389488783665,0.841994054848328,0.397964396513999,0.374746624846011,0.530946970684454,0.216019184561446,0.802833702182397,0.151562032522634,0.127538932720199,0.0264421708416194,0.34616536856629,1.63532901510947,0.00174065717987915,0.0129402033588648,0.275860881587674,0.570395573228377,-0.24463106415767,0.334429944599531,0.582880310481414,13.4897637576446,-0.0872097522365065,3.68018605895351,-21.4347630454825,-5.93128979374367
